[computeDictionary] Generating visual words...
pixel 8558: 177 88 11
pixel 8559: 192 110 24
pixel 8560: 190 117 24
pixel 8561: 161 97 1
pixel 8562: 158 101 0
pixel 8563: 171 118 1
pixel 8564: 176 130 16
pixel 8565: 121 85 1
pixel 8566: 70 44 2
pixel 8567: 51 28 1
pixel 8568: 42 27 0
pixel 8569: 34 25 4
pixel 8570: 28 24 16
pixel 8571: 25 23 17
pixel 8572: 27 26 25
pixel 8573: 28 28 28
pixel 8574: 27 26 25
pixel 8575: 24 25 22
pixel 8576: 24 25 22
pixel 8577: 25 26 23
pixel 8578: 37 35 29
pixel 8579: 78 74 66
pixel 8580: 90 85 72
pixel 8581: 91 84 73
pixel 8582: 78 73 60
pixel 8583: 56 48 36
pixel 8584: 66 60 46
pixel 8585: 72 62 44
pixel 8586: 73 64 43
pixel 8587: 74 64 38
pixel 8588: 64 52 20
pixel 8589: 72 61 14
pixel 8590: 93 77 17
pixel 8591: 113 93 21
pixel 8592: 127 106 21
pixel 8593: 132 110 12
pixel 8594: 137 116 3
pixel 8595: 149 127 1
pixel 8596: 166 142 2
pixel 8597: 176 154 0
pixel 8598: 188 166 0
pixel 8599: 193 173 1
pixel 8600: 198 179 0
pixel 8601: 201 179 1
pixel 8602: 205 181 1
pixel 8603: 205 182 3
pixel 8604: 204 183 2
pixel 8605: 205 185 1
pixel 8606: 205 183 1
pixel 8607: 207 182 1
pixel 8608: 211 180 9
pixel 8609: 222 179 20
pixel 8610: 234 169 36
pixel 8611: 227 139 31
pixel 8612: 207 98 13
pixel 8613: 203 70 13
pixel 8614: 213 63 25
pixel 8615: 212 53 22
pixel 8616: 211 52 21
pixel 8617: 209 52 19
pixel 8618: 206 57 16
pixel 8619: 206 61 16
pixel 8620: 205 61 13
pixel 8621: 204 61 14
pixel 8622: 206 62 14
pixel 8623: 206 62 14
pixel 8624: 208 74 16
pixel 8625: 225 107 29
pixel 8626: 236 136 36
pixel 8627: 220 137 18
pixel 8628: 204 140 4
pixel 8629: 198 155 8
pixel 8630: 196 168 16
pixel 8631: 150 133 4
pixel 8632: 113 105 1
pixel 8633: 130 124 14
pixel 8634: 170 161 36
pixel 8635: 184 164 40
pixel 8636: 170 142 14
pixel 8637: 167 129 3
pixel 8638: 182 134 10
pixel 8639: 187 138 17
pixel 8640: 200 154 32
pixel 8641: 196 149 34
pixel 8642: 156 113 10
pixel 8643: 131 96 5
pixel 8644: 162 130 46
pixel 8645: 189 156 67
pixel 8646: 190 159 56
pixel 8647: 184 148 32
pixel 8648: 192 147 14
pixel 8649: 206 158 14
pixel 8650: 218 165 16
pixel 8651: 207 155 7
pixel 8652: 201 151 1
pixel 8653: 214 166 6
pixel 8654: 220 178 8
pixel 8655: 223 185 11
pixel 8656: 221 189 9
pixel 8657: 224 197 14
pixel 8658: 228 205 22
pixel 8659: 230 209 24
pixel 8660: 222 200 14
pixel 8661: 208 186 4
pixel 8662: 200 175 2
pixel 8663: 185 159 1
pixel 8664: 160 137 2
pixel 8665: 143 124 1
pixel 8666: 163 140 1
pixel 8667: 160 139 6
pixel 8668: 143 124 1
pixel 8669: 138 121 0
pixel 8670: 149 131 1
pixel 8671: 176 154 12
pixel 8672: 178 155 4
pixel 8673: 177 155 1
pixel 8674: 178 156 2
pixel 8675: 183 158 1
pixel 8676: 186 150 6
pixel 8677: 159 110 1
pixel 8678: 157 85 1
pixel 8679: 191 104 21
pixel 8680: 186 98 18
pixel 8681: 173 85 5
pixel 8682: 179 93 11
pixel 8683: 161 79 1
pixel 8684: 181 108 11
pixel 8685: 184 118 12
pixel 8686: 185 125 9
pixel 8687: 161 109 1
pixel 8688: 157 107 1
pixel 8689: 165 120 3
pixel 8690: 169 132 11
pixel 8691: 120 93 2
pixel 8692: 63 46 1
pixel 8693: 43 34 1
pixel 8694: 35 32 1
pixel 8695: 30 28 6
pixel 8696: 28 26 12
pixel 8697: 26 24 18
pixel 8698: 26 26 22
pixel 8699: 26 26 22
pixel 8700: 27 26 25
pixel 8701: 27 26 25
pixel 8702: 26 26 22
pixel 8703: 24 24 20
pixel 8704: 25 25 21
pixel 8705: 25 25 21
pixel 8706: 34 33 28
pixel 8707: 78 73 68
pixel 8708: 87 83 71
pixel 8709: 91 87 75
pixel 8710: 74 69 60
pixel 8711: 53 47 37
pixel 8712: 63 58 45
pixel 8713: 67 61 47
pixel 8714: 67 62 49
pixel 8715: 67 62 49
pixel 8716: 50 44 30
pixel 8717: 52 47 30
pixel 8718: 67 60 37
pixel 8719: 80 70 40
pixel 8720: 83 70 33
pixel 8721: 99 80 29
pixel 8722: 108 87 18
pixel 8723: 118 95 4
pixel 8724: 129 108 3
pixel 8725: 145 121 5
pixel 8726: 145 123 1
pixel 8727: 154 134 2
pixel 8728: 175 156 1
pixel 8729: 184 165 2
pixel 8730: 191 174 1
pixel 8731: 197 179 1
pixel 8732: 201 181 1
pixel 8733: 205 185 1
pixel 8734: 206 184 2
pixel 8735: 209 185 1
pixel 8736: 211 186 1
pixel 8737: 208 183 6
pixel 8738: 212 182 12
pixel 8739: 218 175 20
pixel 8740: 224 172 24
pixel 8741: 229 162 31
pixel 8742: 232 146 36
pixel 8743: 229 131 37
pixel 8744: 221 116 31
pixel 8745: 209 99 21
pixel 8746: 215 99 27
pixel 8747: 217 101 29
pixel 8748: 227 113 35
pixel 8749: 235 127 39
pixel 8750: 240 138 40
pixel 8751: 240 152 40
pixel 8752: 223 152 25
pixel 8753: 205 149 13
pixel 8754: 199 146 5
pixel 8755: 195 148 9
pixel 8756: 196 162 28
pixel 8757: 139 126 1
pixel 8758: 103 102 1
pixel 8759: 132 132 24
pixel 8760: 162 162 58
pixel 8761: 181 169 57
pixel 8762: 172 140 24
pixel 8763: 177 132 7
pixel 8764: 182 124 2
pixel 8765: 194 134 14
pixel 8766: 213 153 37
pixel 8767: 199 147 35
pixel 8768: 147 104 1
pixel 8769: 145 99 1
pixel 8770: 178 133 32
pixel 8771: 204 164 60
pixel 8772: 190 150 34
pixel 8773: 187 149 19
pixel 8774: 205 163 25
pixel 8775: 211 168 21
pixel 8776: 213 167 13
pixel 8777: 211 165 7
pixel 8778: 214 166 6
pixel 8779: 216 168 4
pixel 8780: 222 176 10
pixel 8781: 220 184 8
pixel 8782: 217 189 5
pixel 8783: 220 197 10
pixel 8784: 225 205 17
pixel 8785: 226 208 22
pixel 8786: 216 199 14
pixel 8787: 199 182 1
pixel 8788: 185 165 1
pixel 8789: 177 155 1
pixel 8790: 168 147 2
pixel 8791: 147 126 1
pixel 8792: 157 137 1
pixel 8793: 168 151 2
pixel 8794: 150 132 2
pixel 8795: 134 120 2
pixel 8796: 147 132 1
pixel 8797: 147 132 1
pixel 8798: 155 140 1
pixel 8799: 171 155 7
pixel 8800: 175 156 1
pixel 8801: 177 157 1
pixel 8802: 178 156 2
pixel 8803: 181 157 1
pixel 8804: 182 151 4
pixel 8805: 134 94 2
pixel 8806: 167 112 1
pixel 8807: 183 116 9
pixel 8808: 159 86 1
pixel 8809: 154 78 2
pixel 8810: 142 75 0
pixel 8811: 178 119 12
pixel 8812: 182 133 12
pixel 8813: 154 109 0
pixel 8814: 153 107 1
pixel 8815: 155 112 1
pixel 8816: 166 129 16
pixel 8817: 127 105 7
pixel 8818: 63 46 1
pixel 8819: 46 36 2
pixel 8820: 36 31 2
pixel 8821: 30 28 6
pixel 8822: 25 26 15
pixel 8823: 25 25 17
pixel 8824: 26 25 24
pixel 8825: 27 27 23
pixel 8826: 27 25 23
pixel 8827: 26 25 24
pixel 8828: 27 27 23
pixel 8829: 27 27 23
pixel 8830: 28 27 26
pixel 8831: 28 24 24
pixel 8832: 28 24 24
pixel 8833: 27 26 25
pixel 8834: 37 37 33
pixel 8835: 75 73 67
pixel 8836: 84 82 72
pixel 8837: 89 87 77
pixel 8838: 71 69 59
pixel 8839: 48 46 36
pixel 8840: 61 58 47
pixel 8841: 64 60 48
pixel 8842: 65 61 49
pixel 8843: 63 59 47
pixel 8844: 47 43 31
pixel 8845: 47 44 33
pixel 8846: 64 59 46
pixel 8847: 70 65 52
pixel 8848: 71 64 49
pixel 8849: 67 60 41
pixel 8850: 71 60 33
pixel 8851: 79 63 23
pixel 8852: 84 69 18
pixel 8853: 99 80 17
pixel 8854: 117 99 21
pixel 8855: 125 107 9
pixel 8856: 126 107 0
pixel 8857: 147 128 1
pixel 8858: 162 143 0
pixel 8859: 168 149 2
pixel 8860: 185 165 1
pixel 8861: 199 177 3
pixel 8862: 202 180 2
pixel 8863: 204 184 0
pixel 8864: 207 184 1
pixel 8865: 205 185 1
pixel 8866: 208 185 2
pixel 8867: 206 185 0
pixel 8868: 207 184 1
pixel 8869: 208 183 2
pixel 8870: 210 181 4
pixel 8871: 210 178 6
pixel 8872: 213 176 11
pixel 8873: 215 175 15
pixel 8874: 218 176 18
pixel 8875: 219 175 19
pixel 8876: 217 174 15
pixel 8877: 220 178 16
pixel 8878: 211 171 7
pixel 8879: 193 155 1
pixel 8880: 187 150 1
pixel 8881: 187 153 3
pixel 8882: 189 161 21
pixel 8883: 143 124 9
pixel 8884: 110 103 0
pixel 8885: 144 141 34
pixel 8886: 168 160 56
pixel 8887: 182 163 56
pixel 8888: 169 140 27
pixel 8889: 177 135 13
pixel 8890: 184 130 4
pixel 8891: 190 129 8
pixel 8892: 215 155 35
pixel 8893: 201 143 29
pixel 8894: 151 102 1
pixel 8895: 150 107 16
pixel 8896: 177 135 29
pixel 8897: 202 161 52
pixel 8898: 191 149 31
pixel 8899: 194 153 24
pixel 8900: 203 160 21
pixel 8901: 208 162 16
pixel 8902: 212 164 12
pixel 8903: 206 154 2
pixel 8904: 199 146 1
pixel 8905: 212 166 8
pixel 8906: 216 176 8
pixel 8907: 219 182 9
pixel 8908: 220 190 12
pixel 8909: 222 196 14
pixel 8910: 227 207 19
pixel 8911: 227 208 21
pixel 8912: 216 195 10
pixel 8913: 199 182 1
pixel 8914: 189 169 1
pixel 8915: 170 150 2
pixel 8916: 155 136 1
pixel 8917: 144 125 2
pixel 8918: 159 142 1
pixel 8919: 159 140 1
pixel 8920: 147 130 1
pixel 8921: 157 137 1
pixel 8922: 163 142 1
pixel 8923: 161 143 1
pixel 8924: 153 135 1
pixel 8925: 136 119 2
pixel 8926: 154 134 2
pixel 8927: 173 151 5
pixel 8928: 179 155 3
pixel 8929: 178 155 0
pixel 8930: 180 155 2
pixel 8931: 186 158 6
pixel 8932: 172 133 2
pixel 8933: 140 93 2
pixel 8934: 145 87 1
pixel 8935: 155 90 1
pixel 8936: 173 109 5
pixel 8937: 195 132 29
pixel 8938: 184 129 18
pixel 8939: 162 115 4
pixel 8940: 159 116 1
pixel 8941: 159 118 1
pixel 8942: 171 130 17
pixel 8943: 140 108 16
pixel 8944: 74 51 0
pixel 8945: 48 33 2
pixel 8946: 41 31 1
pixel 8947: 34 26 2
pixel 8948: 31 27 15
pixel 8949: 28 26 20
pixel 8950: 27 25 23
pixel 8951: 26 27 24
pixel 8952: 27 26 25
pixel 8953: 26 26 26
pixel 8954: 26 25 24
pixel 8955: 24 24 24
pixel 8956: 25 24 23
pixel 8957: 27 26 25
pixel 8958: 27 27 27
pixel 8959: 27 25 23
pixel 8960: 28 27 26
pixel 8961: 27 26 25
pixel 8962: 32 32 28
pixel 8963: 72 70 64
pixel 8964: 83 81 71
pixel 8965: 89 87 77
pixel 8966: 71 68 61
pixel 8967: 54 50 42
pixel 8968: 61 57 49
pixel 8969: 63 59 47
pixel 8970: 63 60 49
pixel 8971: 62 56 46
pixel 8972: 48 44 32
pixel 8973: 51 46 37
pixel 8974: 65 62 51
pixel 8975: 66 62 54
pixel 8976: 68 62 52
pixel 8977: 63 59 47
pixel 8978: 60 54 40
pixel 8979: 64 59 42
pixel 8980: 68 61 42
pixel 8981: 73 63 41
pixel 8982: 73 61 29
pixel 8983: 87 72 29
pixel 8984: 100 83 22
pixel 8985: 109 89 17
pixel 8986: 124 102 16
pixel 8987: 142 121 20
pixel 8988: 144 124 4
pixel 8989: 158 135 0
pixel 8990: 182 158 10
pixel 8991: 193 170 7
pixel 8992: 194 171 0
pixel 8993: 202 180 2
pixel 8994: 203 182 1
pixel 8995: 204 183 2
pixel 8996: 207 184 1
pixel 8997: 207 184 1
pixel 8998: 207 184 1
pixel 8999: 209 185 1
pixel 9000: 207 184 1
pixel 9001: 208 185 2
pixel 9002: 207 184 1
pixel 9003: 209 187 1
pixel 9004: 209 187 1
pixel 9005: 207 183 3
pixel 9006: 209 186 7
pixel 9007: 190 171 4
pixel 9008: 174 163 12
pixel 9009: 130 125 4
pixel 9010: 110 113 0
pixel 9011: 156 155 46
pixel 9012: 169 162 55
pixel 9013: 178 157 44
pixel 9014: 174 138 18
pixel 9015: 177 133 9
pixel 9016: 175 123 3
pixel 9017: 192 134 16
pixel 9018: 209 152 35
pixel 9019: 192 138 24
pixel 9020: 145 95 1
pixel 9021: 159 112 13
pixel 9022: 188 142 44
pixel 9023: 197 155 45
pixel 9024: 199 157 35
pixel 9025: 194 146 18
pixel 9026: 195 145 11
pixel 9027: 210 160 18
pixel 9028: 214 166 18
pixel 9029: 205 158 3
pixel 9030: 198 151 0
pixel 9031: 211 163 3
pixel 9032: 224 177 14
pixel 9033: 218 179 8
pixel 9034: 221 188 11
pixel 9035: 228 196 16
pixel 9036: 233 204 19
pixel 9037: 227 204 17
pixel 9038: 217 194 11
pixel 9039: 200 180 0
pixel 9040: 187 166 1
pixel 9041: 176 157 2
pixel 9042: 154 135 0
pixel 9043: 144 125 2
pixel 9044: 153 135 1
pixel 9045: 154 136 2
pixel 9046: 150 134 2
pixel 9047: 155 141 3
pixel 9048: 144 131 2
pixel 9049: 146 131 0
pixel 9050: 142 126 2
pixel 9051: 142 126 2
pixel 9052: 155 140 1
pixel 9053: 152 135 2
pixel 9054: 147 128 1
pixel 9055: 175 151 7
pixel 9056: 177 153 5
pixel 9057: 176 154 0
pixel 9058: 178 156 2
pixel 9059: 183 153 7
pixel 9060: 190 152 18
pixel 9061: 144 94 0
pixel 9062: 133 71 1
pixel 9063: 170 106 6
pixel 9064: 193 133 29
pixel 9065: 178 131 16
pixel 9066: 152 112 0
pixel 9067: 150 113 0
pixel 9068: 166 130 22
pixel 9069: 146 115 16
pixel 9070: 85 57 1
pixel 9071: 50 28 2
pixel 9072: 45 31 1
pixel 9073: 37 29 9
pixel 9074: 31 27 15
pixel 9075: 25 25 17
pixel 9076: 27 27 23
pixel 9077: 28 26 24
pixel 9078: 27 26 25
pixel 9079: 26 27 24
pixel 9080: 28 26 24
pixel 9081: 26 25 24
pixel 9082: 27 26 25
pixel 9083: 26 26 26
pixel 9084: 26 26 26
pixel 9085: 25 25 25
pixel 9086: 24 24 24
pixel 9087: 26 25 24
pixel 9088: 25 25 25
pixel 9089: 27 26 25
pixel 9090: 32 30 24
pixel 9091: 74 70 62
pixel 9092: 85 81 69
pixel 9093: 88 84 72
pixel 9094: 74 70 58
pixel 9095: 50 46 34
pixel 9096: 60 56 44
pixel 9097: 62 57 44
pixel 9098: 63 59 47
pixel 9099: 63 58 45
pixel 9100: 46 40 30
pixel 9101: 50 46 38
pixel 9102: 63 58 49
pixel 9103: 67 62 53
pixel 9104: 64 61 50
pixel 9105: 62 58 46
pixel 9106: 58 54 42
pixel 9107: 59 55 43
pixel 9108: 61 56 47
pixel 9109: 64 59 46
pixel 9110: 65 58 43
pixel 9111: 73 63 45
pixel 9112: 68 57 30
pixel 9113: 79 66 33
pixel 9114: 100 84 44
pixel 9115: 117 98 47
pixel 9116: 124 107 38
pixel 9117: 132 113 22
pixel 9118: 136 113 10
pixel 9119: 144 121 2
pixel 9120: 160 132 4
pixel 9121: 171 144 1
pixel 9122: 183 156 1
pixel 9123: 196 171 2
pixel 9124: 201 175 1
pixel 9125: 202 177 0
pixel 9126: 206 182 2
pixel 9127: 209 183 1
pixel 9128: 209 184 3
pixel 9129: 207 186 1
pixel 9130: 209 185 1
pixel 9131: 205 187 1
pixel 9132: 207 189 3
pixel 9133: 202 183 8
pixel 9134: 182 165 4
pixel 9135: 142 130 2
pixel 9136: 116 111 6
pixel 9137: 160 154 52
pixel 9138: 177 167 61
pixel 9139: 192 178 64
pixel 9140: 193 167 41
pixel 9141: 184 143 10
pixel 9142: 191 142 9
pixel 9143: 202 148 18
pixel 9144: 207 153 27
pixel 9145: 182 135 16
pixel 9146: 141 101 1
pixel 9147: 150 115 4
pixel 9148: 185 152 39
pixel 9149: 198 164 46
pixel 9150: 199 162 33
pixel 9151: 191 148 9
pixel 9152: 199 151 3
pixel 9153: 214 161 12
pixel 9154: 218 165 12
pixel 9155: 211 162 5
pixel 9156: 199 157 3
pixel 9157: 206 168 2
pixel 9158: 215 178 9
pixel 9159: 217 181 9
pixel 9160: 217 188 11
pixel 9161: 220 195 14
pixel 9162: 227 203 19
pixel 9163: 227 204 17
pixel 9164: 216 192 8
pixel 9165: 201 177 1
pixel 9166: 190 166 2
pixel 9167: 171 148 1
pixel 9168: 152 129 2
pixel 9169: 163 142 1
pixel 9170: 157 137 1
pixel 9171: 150 136 2
pixel 9172: 153 137 1
pixel 9173: 154 136 2
pixel 9174: 149 135 1
pixel 9175: 157 144 3
pixel 9176: 148 137 2
pixel 9177: 137 125 1
pixel 9178: 142 132 2
pixel 9179: 150 136 2
pixel 9180: 145 131 1
pixel 9181: 142 130 2
pixel 9182: 147 130 1
pixel 9183: 168 150 4
pixel 9184: 174 152 2
pixel 9185: 173 153 1
pixel 9186: 172 151 2
pixel 9187: 172 152 0
pixel 9188: 174 150 6
pixel 9189: 176 148 12
pixel 9190: 174 138 18
pixel 9191: 161 121 5
pixel 9192: 153 113 1
pixel 9193: 164 123 2
pixel 9194: 170 130 10
pixel 9195: 157 118 19
pixel 9196: 97 65 1
pixel 9197: 59 32 1
pixel 9198: 49 31 1
pixel 9199: 39 27 3
pixel 9200: 30 26 14
pixel 9201: 27 27 23
pixel 9202: 26 25 24
pixel 9203: 27 26 25
pixel 9204: 26 24 22
pixel 9205: 27 26 25
pixel 9206: 25 25 25
pixel 9207: 26 27 24
pixel 9208: 24 23 22
pixel 9209: 27 25 23
pixel 9210: 25 24 23
pixel 9211: 24 24 24
pixel 9212: 24 23 22
pixel 9213: 24 23 22
pixel 9214: 24 24 24
pixel 9215: 26 25 24
pixel 9216: 26 25 24
pixel 9217: 25 24 23
pixel 9218: 32 31 26
pixel 9219: 71 68 61
pixel 9220: 86 81 68
pixel 9221: 88 83 70
pixel 9222: 74 70 58
pixel 9223: 51 46 33
pixel 9224: 61 55 45
pixel 9225: 64 59 46
pixel 9226: 63 59 47
pixel 9227: 63 57 47
pixel 9228: 48 43 34
pixel 9229: 46 42 34
pixel 9230: 63 58 49
pixel 9231: 64 61 50
pixel 9232: 62 58 46
pixel 9233: 64 58 48
pixel 9234: 56 52 40
pixel 9235: 57 53 41
pixel 9236: 61 57 45
pixel 9237: 63 56 45
pixel 9238: 63 56 45
pixel 9239: 68 62 48
pixel 9240: 64 54 40
pixel 9241: 70 61 48
pixel 9242: 85 76 59
pixel 9243: 105 95 73
pixel 9244: 112 102 68
pixel 9245: 124 108 60
pixel 9246: 123 105 43
pixel 9247: 121 101 25
pixel 9248: 125 105 9
pixel 9249: 131 110 1
pixel 9250: 141 117 1
pixel 9251: 150 124 2
pixel 9252: 167 140 1
pixel 9253: 176 149 2
pixel 9254: 187 160 1
pixel 9255: 197 171 1
pixel 9256: 204 177 2
pixel 9257: 205 180 3
pixel 9258: 205 183 1
pixel 9259: 206 185 4
pixel 9260: 207 186 9
pixel 9261: 199 178 13
pixel 9262: 185 161 9
pixel 9263: 179 156 17
pixel 9264: 196 173 38
pixel 9265: 199 177 35
pixel 9266: 204 183 30
pixel 9267: 204 182 20
pixel 9268: 203 181 15
pixel 9269: 198 176 18
pixel 9270: 194 175 24
pixel 9271: 150 135 4
pixel 9272: 120 108 0
pixel 9273: 132 124 16
pixel 9274: 171 160 45
pixel 9275: 186 169 48
pixel 9276: 183 160 29
pixel 9277: 181 152 11
pixel 9278: 200 165 14
pixel 9279: 210 172 14
pixel 9280: 207 166 5
pixel 9281: 197 153 1
pixel 9282: 201 157 1
pixel 9283: 204 163 2
pixel 9284: 212 177 6
pixel 9285: 216 184 8
pixel 9286: 214 187 8
pixel 9287: 220 196 12
pixel 9288: 226 202 18
pixel 9289: 224 202 16
pixel 9290: 219 195 11
pixel 9291: 201 176 3
pixel 9292: 187 164 1
pixel 9293: 179 158 1
pixel 9294: 160 139 2
pixel 9295: 143 126 1
pixel 9296: 157 136 3
pixel 9297: 162 144 2
pixel 9298: 157 141 1
pixel 9299: 146 130 2
pixel 9300: 156 141 2
pixel 9301: 154 140 2
pixel 9302: 138 124 2
pixel 9303: 138 125 0
pixel 9304: 149 136 3
pixel 9305: 155 141 3
pixel 9306: 148 133 2
pixel 9307: 141 127 1
pixel 9308: 149 135 1
pixel 9309: 145 133 1
pixel 9310: 134 123 0
pixel 9311: 165 151 1
pixel 9312: 169 153 1
pixel 9313: 173 153 1
pixel 9314: 174 154 2
pixel 9315: 177 155 1
pixel 9316: 176 151 2
pixel 9317: 166 136 2
pixel 9318: 149 111 1
pixel 9319: 152 110 0
pixel 9320: 176 133 2
pixel 9321: 159 122 5
pixel 9322: 97 69 1
pixel 9323: 59 40 1
pixel 9324: 46 32 2
pixel 9325: 37 27 1
pixel 9326: 34 26 6
pixel 9327: 28 24 16
pixel 9328: 27 24 21
pixel 9329: 27 27 23
pixel 9330: 26 25 24
pixel 9331: 25 24 23
pixel 9332: 28 27 26
pixel 9333: 26 27 24
pixel 9334: 25 26 23
pixel 9335: 27 26 21
pixel 9336: 27 26 21
pixel 9337: 25 24 19
pixel 9338: 27 26 21
pixel 9339: 26 25 24
pixel 9340: 26 25 24
pixel 9341: 25 23 25
pixel 9342: 25 24 23
pixel 9343: 23 22 21
pixel 9344: 23 22 21
pixel 9345: 24 23 22
pixel 9346: 33 30 23
pixel 9347: 75 71 59
pixel 9348: 84 78 64
pixel 9349: 88 84 68
pixel 9350: 76 72 60
pixel 9351: 51 46 33
pixel 9352: 58 52 42
pixel 9353: 63 59 47
pixel 9354: 61 57 45
pixel 9355: 59 55 43
pixel 9356: 47 41 31
pixel 9357: 48 42 32
pixel 9358: 63 57 47
pixel 9359: 65 59 49
pixel 9360: 65 58 47
pixel 9361: 63 56 45
pixel 9362: 59 52 41
pixel 9363: 61 54 43
pixel 9364: 64 57 46
pixel 9365: 60 56 44
pixel 9366: 62 56 46
pixel 9367: 66 63 52
pixel 9368: 56 49 38
pixel 9369: 67 62 49
pixel 9370: 86 77 64
pixel 9371: 104 95 78
pixel 9372: 109 101 77
pixel 9373: 115 103 71
pixel 9374: 121 105 61
pixel 9375: 115 97 39
pixel 9376: 115 92 21
pixel 9377: 100 78 0
pixel 9378: 109 83 1
pixel 9379: 115 92 1
pixel 9380: 131 108 1
pixel 9381: 143 116 1
pixel 9382: 150 124 2
pixel 9383: 155 128 1
pixel 9384: 170 144 2
pixel 9385: 188 163 6
pixel 9386: 193 170 3
pixel 9387: 198 177 4
pixel 9388: 197 179 1
pixel 9389: 200 182 4
pixel 9390: 197 182 3
pixel 9391: 199 184 5
pixel 9392: 201 184 7
pixel 9393: 203 184 5
pixel 9394: 205 184 7
pixel 9395: 205 188 11
pixel 9396: 200 190 24
pixel 9397: 153 153 9
pixel 9398: 105 109 1
pixel 9399: 125 132 19
pixel 9400: 158 163 56
pixel 9401: 183 178 65
pixel 9402: 192 173 46
pixel 9403: 195 167 27
pixel 9404: 197 162 15
pixel 9405: 203 162 13
pixel 9406: 198 157 4
pixel 9407: 193 151 1
pixel 9408: 196 154 0
pixel 9409: 210 167 8
pixel 9410: 218 174 14
pixel 9411: 220 182 12
pixel 9412: 220 189 10
pixel 9413: 219 196 9
pixel 9414: 228 202 16
pixel 9415: 228 204 16
pixel 9416: 218 194 10
pixel 9417: 200 178 0
pixel 9418: 183 162 1
pixel 9419: 172 149 2
pixel 9420: 158 138 2
pixel 9421: 157 139 1
pixel 9422: 158 138 2
pixel 9423: 157 135 1
pixel 9424: 151 130 1
pixel 9425: 150 130 2
pixel 9426: 166 144 6
pixel 9427: 166 145 12
pixel 9428: 137 121 1
pixel 9429: 130 118 2
pixel 9430: 138 130 2
pixel 9431: 143 134 1
pixel 9432: 137 127 1
pixel 9433: 141 127 1
pixel 9434: 150 136 2
pixel 9435: 149 136 3
pixel 9436: 129 119 1
pixel 9437: 130 122 2
pixel 9438: 143 134 1
pixel 9439: 163 151 3
pixel 9440: 166 150 2
pixel 9441: 171 152 1
pixel 9442: 176 155 2
pixel 9443: 179 156 1
pixel 9444: 177 149 1
pixel 9445: 158 128 2
pixel 9446: 161 131 1
pixel 9447: 161 136 11
pixel 9448: 93 73 1
pixel 9449: 52 41 2
pixel 9450: 47 40 1
pixel 9451: 31 28 1
pixel 9452: 30 25 8
pixel 9453: 30 26 18
pixel 9454: 30 26 22
pixel 9455: 30 27 24
pixel 9456: 29 26 23
pixel 9457: 28 26 24
pixel 9458: 26 27 24
pixel 9459: 26 24 26
pixel 9460: 24 24 20
pixel 9461: 27 26 21
pixel 9462: 24 24 20
pixel 9463: 27 26 21
pixel 9464: 24 24 20
pixel 9465: 26 26 22
pixel 9466: 24 24 20
pixel 9467: 24 24 20
pixel 9468: 25 24 23
pixel 9469: 27 26 25
pixel 9470: 24 24 20
pixel 9471: 25 23 21
pixel 9472: 24 24 20
pixel 9473: 25 24 23
pixel 9474: 32 32 24
pixel 9475: 71 68 57
pixel 9476: 82 80 66
pixel 9477: 85 85 69
pixel 9478: 69 68 55
pixel 9479: 48 46 32
pixel 9480: 57 53 41
pixel 9481: 62 56 46
pixel 9482: 63 58 49
pixel 9483: 59 54 45
pixel 9484: 49 43 33
pixel 9485: 48 42 32
pixel 9486: 62 56 46
pixel 9487: 66 62 50
pixel 9488: 61 55 45
pixel 9489: 60 54 44
pixel 9490: 57 51 41
pixel 9491: 62 55 44
pixel 9492: 62 53 44
pixel 9493: 60 54 44
pixel 9494: 62 56 46
pixel 9495: 64 59 50
pixel 9496: 54 50 38
pixel 9497: 67 62 53
pixel 9498: 84 76 64
pixel 9499: 100 92 76
pixel 9500: 111 101 79
pixel 9501: 123 108 77
pixel 9502: 115 96 53
pixel 9503: 114 93 40
pixel 9504: 118 94 30
pixel 9505: 107 85 11
pixel 9506: 99 76 1
pixel 9507: 99 78 1
pixel 9508: 105 83 1
pixel 9509: 103 80 1
pixel 9510: 108 85 2
pixel 9511: 123 100 1
pixel 9512: 133 111 1
pixel 9513: 141 117 1
pixel 9514: 157 131 1
pixel 9515: 163 138 1
pixel 9516: 170 145 0
pixel 9517: 188 164 4
pixel 9518: 199 174 9
pixel 9519: 201 178 3
pixel 9520: 202 182 2
pixel 9521: 203 183 3
pixel 9522: 205 185 5
pixel 9523: 203 187 11
pixel 9524: 190 177 12
pixel 9525: 166 159 12
pixel 9526: 179 170 33
pixel 9527: 190 179 44
pixel 9528: 194 182 42
pixel 9529: 201 183 29
pixel 9530: 204 184 16
pixel 9531: 207 181 11
pixel 9532: 208 180 12
pixel 9533: 212 181 14
pixel 9534: 209 172 7
pixel 9535: 208 170 8
pixel 9536: 215 180 13
pixel 9537: 217 183 13
pixel 9538: 218 189 12
pixel 9539: 222 196 14
pixel 9540: 225 203 17
pixel 9541: 226 203 16
pixel 9542: 218 193 8
pixel 9543: 199 176 1
pixel 9544: 181 159 1
pixel 9545: 173 155 1
pixel 9546: 169 151 1
pixel 9547: 150 132 2
pixel 9548: 152 133 2
pixel 9549: 160 139 2
pixel 9550: 145 127 1
pixel 9551: 143 124 1
pixel 9552: 156 136 4
pixel 9553: 160 140 4
pixel 9554: 151 132 1
pixel 9555: 143 126 1
